"","year","variable","Coverage","dlm.geomean","dlm.lower","dlm.upper","fixed.effects","lower.whisker","q.25","median","q.75","upper.whisker"
"144",1943,"BvB",0.117171717171717,2.35697014232046,2.09477613693246,2.65198182939261,2.69362370051691,1.109375,1.49253731343284,1.87246483666062,1.95340501792115,2
"145",1944,"BvB",0.121212121212121,2.33526175639464,2.08204410174419,2.619275675434,2.64246822939403,0.950998185117967,1.4641585649733,1.86659987766537,1.95243907741811,2
"146",1945,"BvB",0.141414141414141,2.31170706700692,2.06999635326988,2.5816420184548,2.57912509314755,0.587991718426501,1.38990825688073,1.87602990970655,1.97028571428571,2
"147",1946,"BvB",0.147474747474747,2.29439248963952,2.05977749925884,2.55573084879723,2.56001311401555,1.015625,1.50248756218905,1.8562091503268,1.95354838709677,2
"148",1947,"BvB",0.151515151515152,2.26364055609716,2.03715082278263,2.51531134067368,2.53163961153282,0.96875,1.54619883040936,1.81286549707602,1.94065885717428,2
"149",1948,"BvB",0.151515151515152,2.22685410792064,2.00868294718051,2.46872171883749,2.49682930159668,1.0251497005988,1.55113511935178,1.81012658227848,1.93872172524924,2
"150",1949,"BvB",0.153535353535354,2.18185666893589,1.97359634033904,2.41209330726781,2.44977267551225,0.917582417582418,1.5183858304377,1.78582434514638,1.93233637541038,2
"151",1950,"BvB",0.18989898989899,2.14764559974315,1.95252008226265,2.36227102809162,2.31573710274823,0.851648351648352,1.5045871559633,1.80137004154959,1.96551724137931,2
"152",1951,"BvB",0.206060606060606,2.11486160787841,1.92785912868407,2.32000334149467,2.24383756766561,0.727053140096618,1.4258064516129,1.78789812473578,1.94818652849741,2
"153",1952,"BvB",0.216161616161616,2.06971959485202,1.89047784670451,2.26595577873703,2.2010115415098,0.647142857142857,1.39479852662127,1.74683544303797,1.9320584278301,2
"154",1953,"BvB",0.216161616161616,2.04340452385229,1.86879024233988,2.23433425191258,2.17575986532828,0.58,1.35688036588301,1.74311926605505,1.93165961945032,2
"155",1954,"BvB",0.218181818181818,2.0312214851367,1.86048390798052,2.21762773866688,2.16074676896667,0.517142857142857,1.35561577022084,1.76855469795425,1.93078729346752,2
"156",1955,"BvB",0.224242424242424,1.9781041689166,1.81535152686048,2.15544815711384,2.1353934273392,0.53125,1.34328358208955,1.71295215869312,1.92078611044128,2
"157",1956,"BvB",0.238383838383838,1.92939536829673,1.77492024529143,2.09731479320282,2.0863851108739,0.248,1.23801652892562,1.70506008157866,1.91542857142857,2
"158",1957,"BvB",0.252525252525253,1.86150588547757,1.7162941469619,2.01900365843556,1.97555800939837,0.0216494845360825,1.07086614173228,1.6580310880829,1.8865671641791,2
